id,video_id,text,likes,date,n_words,has_kyrgyz_letters,cyrillic_ratio,label,matched_keywords,matched_categories,label_prior
Ugw1D7knYCiQGgz3Be94AaABAg,9SK6boOSZX0,Теролистер можохедерин жонотуптурда Рахмон эшек,1,1684713600,5,0,1.0,,эшек,profanity_ky,potentially_hate
UgyfSDPD91QIJmUWObJ4AaABAg,9SK6boOSZX0,БУЛАРДЫН ДОЛЖ. ТА ИШТЕГЕНДЕРИНИН ДА ИШЕНИЧ КАЛБАДЫ ЭШЕКТЕР.,1,1684713600,8,0,1.0,,эшек,profanity_ky,potentially_hate
UgxgmxszhwUPvzKGXwx4AaABAg,9SK6boOSZX0,Азаматсын Иии тажиктер мыкаачы лолулор акмактар 😭😭😭😭😭😭😭 Аллах сазайынарды БЕРСИН,0,1684713600,10,0,1.0,,акмак,profanity_ky,potentially_hate
UgwfBgCczTNzXEMuQ_t4AaABAg,9SK6boOSZX0,Кудайа жазаңарды берсин🤲🤲🤲🤲мусулман пендеси деп бул акмактарды ким айтат😡🤮Кудайа бир айтпай келген апаааат силерди өзүңөрдөй айтпай туруп жер жутуп алсын🤲🤲🤲🤲🤲биздин өлгөн балдардын арбагы каны убалы урсун кудайа уктатпасын арбагы тынч койбосун🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲😭😭😭😭😭канкорлор канга жуулуп жер мн жексен болуп жер жутсун кудайа жер жутсун🤲🤲🤲🤲🤲гүнөөсү жок кырчындайлардын арбактары уктатпасын колуңар шал шал болсун омиииийин🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲бее ажал бее гүнөө өтүп кеткен мекеним элим жерим деген биздин эр азаматтарыбыздын жаткан жери бейиштин төрү болсун жайлары жанаттан болсун🤲🤲🤲🤲😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1,1684713600,71,1,1.0,,акмак,profanity_ky,potentially_hate
UgwsE4VDtFDAGKQVMSp4AaABAg,9SK6boOSZX0,"Аллах ОЗУ жазанарды берсин ИТ эшек тажики харими тажики силер дозокто кайнайсынар Аллах у Акбар айткандан мурун билип кой тазик мусульман мусульманды олтусо олтургон Адам дозоктук и олгон Адам жанатик (КЫРГЫЗЫ,ЖАННАТУ) и )тажики и тазики аду горит валлахи(",2,1684713600,38,0,1.0,,эшек,profanity_ky,potentially_hate
Ugw8zAoLdY5duu1XeSB4AaABAg,9SK6boOSZX0,Бул Генерал Шох дегенди Мировой Сотко бериш керек Же болбосо Кыргызстандын спецслужбалары өлтүрүп кетиш керек Джихад кылыш кере,2,1684713600,18,1,1.0,,өлтүрү,profanity_ky,potentially_hate
UgwGZlPdItX7BOSYOZl4AaABAg,9SK6boOSZX0,"Булар максатын жетмейинче тынчыбайт, талиптер пашерден кууп салган тажик террористер. Жаш кары аял балдарга кол салышып олтуруп ырдап отурушат.",0,1684713600,19,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugw9QAEYO6J5_r0gDNR4AaABAg,9SK6boOSZX0,Тажиктер эл эмес эле жапайы манкурттар.кудай жазаласын силерди.мусулман мусулманга да согуш кылабы? Айбандар.,0,1684713600,13,0,1.0,,манкурт,ethnic,potentially_hate
UgySjClcz_7E7dVdk0F4AaABAg,9SK6boOSZX0,Бул генерал шохту кармап тирсегинен илиш керек шакалды бул Рахмон эшектин он колуго атайын эле Ысыколдо туркмон президентине кошулуп Рахмон кол койбой согушка даярданган турбайбы шохун даярдап тежиктерден жакшылык кутпошубуз керек Акаев Рахмон менен Абдула Нурини элдештиргенде чек араны дагы кошо чечип койсо болмок экен буларды биз Бир тууган элбиз деп гумандуулука барсак бул айбандар канча жолу кол салып кырчындай уулдарыбызды атты олтурду уйлорду ортоду тоноду талкалашты шокту кошуп дайлаш керек эшектерди эсине келтируу маалы келди окшойт,0,1684713600,77,0,1.0,,эшек,profanity_ky,potentially_hate
UgyBgptl9KfH3MtiZtl4AaABAg,9SK6boOSZX0,"Израильде еврейлерге кол салуу болгондо, еврейлер кол салгандардын бироосун да тируу калтырышбайт. Алар бир аз убакыт откондон кийин , ким кол салганы аныкталгандан кийин, кол салгандарды бирден ууландырып, тумчуктуруп олтуруп жок кылышат еврейлердин спецслужбасы. Сасыган тажиктерди да ошондой кылыш керек",0,1684713600,40,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugy-McvkIo2tPcSTgXd4AaABAg,9SK6boOSZX0,"Ата бергиле по хуй,афганбы тажикби,эненди скейлерди",0,1684713600,6,0,1.0,,хуй,profanity_ru,potentially_hate
UgzbL4FCZZ8JEKDCish4AaABAg,9SK6boOSZX0,Ушуларга кантип каршы чыга алган жок кыргыз аскелери акмактар,0,1684713600,9,0,1.0,,акмак,profanity_ky,potentially_hate
UgzmY1ewW-lqhfXXaDZ4AaABAg,9SK6boOSZX0,Качырбай30адамы менен соокторун кулго айландырыш керек эле эшектердин,0,1684713600,8,0,1.0,,эшек,profanity_ky,potentially_hate
UgzEKug621mhbWVrEJx4AaABAg,9SK6boOSZX0,"Бийликке жаман Адам келсе элинин Шору.Ошол тажиктердин президентини коз карашы начар.Каргыш тийсин.Ата бабабыздын,шейит кеткен балдардын,Ата энелеринин биздин каргышыбыз ошол Эмамоли акмакка тийсин",0,1684713600,22,0,1.0,,акмак,profanity_ky,potentially_hate
UgxJruEuUnmAm_DWRW14AaABAg,9SK6boOSZX0,"Ташиге корсоткуло ,чынын айтканда уйдо баатыр жоодо жок бироо экен .тазиктерге чуркап барып сайнаби саттаровичине жалынбай бул жакта аскерлерди тазиктин мизин кайтартып туруш керек болчу ,бул жак бардак Таши там а сейчас плачет Садыр экообу.",0,1684713600,35,0,1.0,,чурка,ethnic,potentially_hate
UgwtVVPRNXdkhuPNWIt4AaABAg,9SK6boOSZX0,Шох вахабит дагы миндеген кыргызды канын ичет коросунор пидордун,0,1684713600,9,0,1.0,,пидор,lgbt,potentially_hate
UgySmpMNKpGNWhKs5kZ4AaABAg,9SK6boOSZX0,Олтуруш керек пидрларды,0,1684713600,3,0,1.0,,олтуру|пидр,lgbt|profanity_ky,potentially_hate
UgyE_Vv1HY_1c-FMN1p4AaABAg,9SK6boOSZX0,"Жер жарылып,тушуп кетсенер кана акмактар.Оо Аллахым озуно тапшырдым кан ичкичтерди.Жаш жигиттерибиз кетти,силерди кан кой бербесин.Аллахым озуно гана таянабыз.Кудереттуу кучтуу Аллахым ,тезирээк жазалачы Аллахым.Журогубузду сыздаттыго.Жаш жигиттерибизда калбай кала турган болдуго,ар кайсы жерде мигранттар,куураган куу тирликтин айынан журобуз.Граница деп,чырактай жигиттерибиз кетти .Аллахым берген сыноого биз чыдайбыз,сабр кылабыз.Кыйналган Кыргыз элиме журтума,ден-соолук,бакубат жашоо,тынчтык берчи.Алакандай болгон жеримди сактачы Аллахым.Канкорлорду таразалачы.Журогум ыйлап турат.",1,1684713600,57,0,1.0,,акмак,profanity_ky,potentially_hate
UgwJnNJiWUCE4g7BYfZ4AaABAg,9SK6boOSZX0,"КЫРГЫЗСТАНГА РАХМОН ШАКАЛЫ КЕЛЕБИ, ШОХ ИСКАНДАРОВУ КЕЛЕБИ ӨЛТҮРҮШ КЕРЕК ДА КЫЙНАП",1,1684713600,11,1,1.0,,өлтүрү,profanity_ky,potentially_hate
UgxkHpwr1a717mKVLax4AaABAg,9SK6boOSZX0,канга кан эшек тажиктер шашпагыла,0,1684713600,5,0,1.0,,эшек,profanity_ky,potentially_hate
UgwMAYw_Wu5IqZftH1d4AaABAg,9SK6boOSZX0,"Биздин эки дос тазик менен суйлошот имиш акмак доопороздор ,тазиктер максатына жетти ,алар элдин уй жайын куйгузуп ошол жерлерден жер которуп кетишин максат кылышкан .жок дегенде ошол чектеш тазик айылдарында Таши кулун кокко сапырыш керек болчу .биз тийген жокбуз деп гуманный болосунар ,жоо аяган жаралуу жазында аядынар тазикти ,кана жооп Таши,Садыр бийликти алдынбы?ошого жооп бер ,колдон келбейби кеткиле пока не поздно .",0,1684713600,62,0,1.0,,акмак,profanity_ky,potentially_hate
UgxVh7SuXIBTTdW30Dh4AaABAg,9SK6boOSZX0,Бляят тынч жаткан элге ок аткан чмо тажиктерди Кудай жазасын берсин.,0,1684713600,11,0,1.0,,бля|чмо,profanity_ru,potentially_hate
UgztPa4JZ-v5ok_fC394AaABAg,9SK6boOSZX0,Генералы акыл парасатты начар экен каяктан генерал болуп алган акмак,0,1684713600,10,0,1.0,,акмак,profanity_ky,potentially_hate
UgyLYp0F18zESebuqhJ4AaABAg,9SK6boOSZX0,Генерал болбой өлсүн каргыш тийсин шүмшүк.,0,1684713600,6,1,1.0,,өлсүн,profanity_ky,potentially_hate
Ugz3qr9Qj3uzGpFi9RJ4AaABAg,9SK6boOSZX0,Жылына 2и жолу аза күтүп жүрө берейли! Бул акмактар 3чи жолу дагы кол салышат. Биздин саясатчылар желпектеп жүгүрүп барып мир миру мир дешти да.,13,1684713600,24,1,1.0,,акмак,profanity_ky,potentially_hate
UgyoEmzl3he0XresjaF4AaABAg,9SK6boOSZX0,Иттер эшектен айырмасы жок жок мал сасык мусор тажики,0,1684713600,9,0,1.0,,эшек,profanity_ky,potentially_hate
UgwJJwDEM67vAOGfS894AaABAg,9SK6boOSZX0,Бизге кереги жок булардин бардыги бир эшектер макул деп артынан пичак саят атвет бериш керек кандай болсо дагы,0,1684713600,18,0,1.0,,эшек,profanity_ky,potentially_hate
UgzCJcA63CnkO8TJ2JJ4AaABAg,9SK6boOSZX0,Биздикилер эмнеге даярдашпайт ушу акмактарга окщогон согушчандарды?,0,1684713600,7,0,1.0,,акмак,profanity_ky,potentially_hate
UgxugZ0NPXICuqGNFER4AaABAg,9SK6boOSZX0,"Тажик манкурттарды Кудайым уктатпасын,жери титиреп,эли кырылып,тукумдары уланбай калсын.",1,1684713600,8,0,1.0,,манкурт,ethnic,potentially_hate
UgwunYAf9941YOaU2MN4AaABAg,9SK6boOSZX0,Ушулардь атьп олтуруп жиликтеп сальш керек дагь бастьрьп кирсе.аябастан соккуу беруу керек.,0,1684713600,12,0,1.0,,олтуру,profanity_ky,potentially_hate
UgwALokOiybT0AiaJrN4AaABAg,9SK6boOSZX0,Кудай тобонордон урсун тукумунар курут болсун колунар шал болсун каапырлар сыгандар туру сууктар сволочтар каргыш тийип барынар кырылып олгуло эшектер самтырак сыгандар мындантжаман болгула лолулор,1,1684713600,25,0,1.0,,эшек,profanity_ky,potentially_hate
UgwGEwokIDFb3gV1SvF4AaABAg,9SK6boOSZX0,Вы Киргизии ещё хуй видели но тикву ещё не видел и ненадо нас трогать,0,1684713600,14,0,1.0,,хуй,profanity_ru,potentially_hate
Ugw5M0SqAyXeBLq43O54AaABAg,9SK6boOSZX0,Энесини эшек с бул генералди,1,1684713600,5,0,1.0,,эшек,profanity_ky,potentially_hate
UgyfwdEFVA6pUs2QeVh4AaABAg,9SK6boOSZX0,Рахмон өзү бок болуп атса генералы абат болот беле эшек айбан доңуздар,0,1684713600,12,1,1.0,,эшек,profanity_ky,potentially_hate
Ugyw351mn5x0Reh8ydd4AaABAg,9SK6boOSZX0,Врешь нагла вы начали после прикошение огня утром был договор а вы начили сного сколько раз мы брали и отдали все что бля взяти так что не ври много.,1,1684713600,29,0,1.0,,бля,profanity_ru,potentially_hate
Ugz0IS2-mYohN5qlCIx4AaABAg,9SK6boOSZX0,Сука пидор бача-бози тазик,0,1684713600,4,0,1.0,,пидор|сука,lgbt|profanity_ru,potentially_hate
UgxnTTvCgaUc-m_wtit4AaABAg,9SK6boOSZX0,"У шундай эшек адамдарды бизде жок кылчу снайперлер Барбы, жок болсо атайын окууга жонотуп даярдайлы",5,1684713600,15,0,1.0,,эшек,profanity_ky,potentially_hate
UgzXTP4sNb-azXvcE-14AaABAg,9SK6boOSZX0,"тажиктер жыргап, каалаган убакта кол салып, элибизди өлтүрүп. Садыр Жапаров отставкага кет лох экенсиң",0,1684713600,14,1,1.0,,өлтүрү,profanity_ky,potentially_hate
Ugxx45MUxvOQ1ZmjZVh4AaABAg,9SK6boOSZX0,"Козли ещо кричат такбир ,уроди",0,1684713600,5,0,1.0,,урод,profanity_ru,potentially_hate
UgwJrU70Z6E8Ypfz5Sd4AaABAg,9SK6boOSZX0,Акмактар тажиктер кол салган Аллахым жазанарды берсин ылайым,1,1684713600,8,0,1.0,,акмак,profanity_ky,potentially_hate
UgzmcCj8CS9965PV44t4AaABAg,9SK6boOSZX0,арам тажиктерге олум була дайярданып анан кол салган бизге булардын жасасын бериш керек буларда уктап жатканда басып баарып олтуруш керек тадиктерди канга кан кылып карапайын элге жаман болду жаш жигитерибизге,1,1684713600,30,0,1.0,,олтуру,profanity_ky,potentially_hate
UgwW8qw1u_MGj4ku8ZV4AaABAg,9SK6boOSZX0,Посли пожар хуйнасос раньше нада билдумат,0,1684713600,6,0,1.0,,хуй,profanity_ru,potentially_hate
UgzvpVzi3yRoYz5iVgp4AaABAg,GE9a-UY4I7E,Негизи ар бир олконун вор закону болот .Орусия дершава озунча.Путин тийген жок оздорунун вору менен бирге иш албарып жашоолорундагы ровновесияны кармап турушат .Биздин таши ач коз кызматынан арамдык менен пайдаланып Кыргыздардын вор законун олтуруп дунуйосун талап кетиш учун акмактыка барышты .Батухаевди олтурушсо болмок .😮,0,1774137600,44,0,1.0,,акмак|олтуру,profanity_ky,potentially_hate
UgxGJK6h0qTTw11_9qp4AaABAg,GE9a-UY4I7E,Караман еми ушундай жинди. Адамдар ..иштеп биздин Кыргызстанда кимдер башкарып журот бул анигдот ал батуквев бизге керек еле азыр канча кыргызды бирин бири жеп олтуруп жатат бирок ечким ечтеке сурабайт мне деген елбиз озубузду озубуз жеп турмону толтуруп.отурабыз еми ел кандай жашо болот елим уккула мна акыйкат,0,1771718400,47,0,1.0,,олтуру,profanity_ky,potentially_hate
UgzDXvj-JAyiq4r6mRh4AaABAg,GE9a-UY4I7E,"Батукаев-клеймо для властимущих РЕСПУБЛИКИ КЫРГЫЗСТАН,настолько они продажные и позорные.",0,1684713600,9,0,1.0,,продажн,political,potentially_hate
Ugy1hPh3ckYDrPtdHF54AaABAg,GE9a-UY4I7E,Батукаевди атмак түгүл кескилеп өлтүрүш керек болчу канча кыргыз жигитердин канын ичип жеди.,0,1684713600,13,1,1.0,,өлтүрү,profanity_ky,potentially_hate
Ugx8YL8By_LyEQWgP5h4AaABAg,GE9a-UY4I7E,"Силер эшексинерда Батукаев канча адамды өлтүрүп, канча адамды калека кылган",0,1684713600,10,1,1.0,,эшек|өлтүрү,profanity_ky,potentially_hate
UgxtI77WhylYFcIz9wN4AaABAg,GE9a-UY4I7E,Аллах кор кылсын азыркы бийликтен баштап Акаевге чейинки бийликте отурган иттерди ошол иттерди колдоп жаткан эшектерди кыяматда ошол иттер менен чогу кылсын,0,1684713600,22,0,1.0,,эшек,profanity_ky,potentially_hate
UgweqA0hyEHMLDcfsJV4AaABAg,GE9a-UY4I7E,Калыбек Качкыналиев сени бир жерден корсом олтурмокмун акмакмын,0,1684713600,8,0,1.0,,акмак,profanity_ky,potentially_hate
UgyLz9L69N6qQmW8aCJ4AaABAg,GE9a-UY4I7E,Бул эшектерди эртеби кечби жоопко тартыш керек балык башынан сасыйт Дейт демек биздин бийилик башындагыларын камаш керек,0,1684713600,17,0,1.0,,эшек,profanity_ky,potentially_hate
Ugxvte6Y_X376RS-qHJ4AaABAg,GE9a-UY4I7E,"Бийлик кыргызга керекпи?? Элдик жигиттерди камап , өлтүрүп . Кыргыз элинин душманын качырып коюп кантип жашап келе жатышат ? Ушуларга элдин каргышы тиет акыры , балдарына тиет . Катуу тиет .",0,1653177600,31,1,1.0,,өлтүрү,profanity_ky,potentially_hate
UgxkGrpnE4YsRtS3fJJ4AaABAg,GE9a-UY4I7E,Кошмар. Всех хороших людей убили . Криминал болбой олгуло. Кыргызстандын. Жакшы жигитерин Олтурушуп - ошо бандитер жаргап журушот. Ошо Батукаев олуп калса жакшы болот эле. Ошо сотордо иштегендердин баарын камаш керек . Мафия бандитская была развита . Бедный Кыргызстан? -Убили всех патриотов и эти Бандиты Живые. Надо избавиться от всех бандитов Убийц. Да страшно что твориться в нашей стране. Бедные убитые Патриоты. А бандиты находятся на свободе.,0,1653177600,67,0,1.0,,олтуру,profanity_ky,potentially_hate
UgzdVO3oKQeRJdKMJ_t4AaABAg,GE9a-UY4I7E,Сен чумосунда ошого,0,1653177600,3,0,1.0,,чумо,profanity_ru,potentially_hate
UgzED9rbfSyCXCXjujB4AaABAg,GE9a-UY4I7E,Батухаевге чыккан мед заключение башка адамга да иштейби на Аида Саляновага иштеген мыйзам башкаларга да иштейби денег суроо бизди на бушайман кылат,0,1653177600,22,0,1.0,,ам баш,profanity_ky,potentially_hate
UgxNP5XP4dmHiaENj_54AaABAg,GE9a-UY4I7E,"Бети ,,пет,,да бул акмактын!",0,1653177600,4,0,1.0,,акмак,profanity_ky,potentially_hate
UgzGB4pn2qDca5xUoA14AaABAg,GE9a-UY4I7E,Депутаттар баары билишет Атамбайев баш баары сатылган,0,1621641600,7,0,1.0,,сатылган,political,potentially_hate
UgzIrSBVqE2y0H7tWO54AaABAg,GE9a-UY4I7E,Биздин башчылардын чмолугун корсотуп кеткен экен. Уялбай дагы шылтоолорду айтып отурушот. Намысы жоктор кантип журосунор.,0,1621641600,15,0,1.0,,чмо,profanity_ru,potentially_hate
UgzSJLUD49DQwT4Xnjh4AaABAg,GE9a-UY4I7E,Мунун бары акмакчылык уят шерменде батукаев менен кыргыздын ар намысы обройу уяты кого учуп кетти уят уят уят,0,1621641600,18,0,1.0,,акмак,profanity_ky,potentially_hate
Ugx4tNT-bpQU3zSIPDF4AaABAg,GE9a-UY4I7E,Зарылбек качан камалат сатылган учун?,0,1621641600,5,0,1.0,,сатылган,political,potentially_hate
UgxvKY6mu48LENJn2fV4AaABAg,GE9a-UY4I7E,Бошоткондорду олтуруш керек,0,1621641600,3,0,1.0,,олтуру,profanity_ky,potentially_hate
UgyC-NNoP1uSiswSlqd4AaABAg,GE9a-UY4I7E,чечен туугандар кыргыздардан кечирим сурашты го ушундай акмакка чыдаган силерге рахмат деп,0,1621641600,12,0,1.0,,акмак,profanity_ky,potentially_hate
UgxxXtiam_ZuzNCmjkd4AaABAg,GE9a-UY4I7E,Короче баарын чумолорсунар кимдер жардам берген болсо,0,1621641600,7,0,1.0,,чумо,profanity_ru,potentially_hate
UgyRGJxzYMKkTbVaeWN4AaABAg,GE9a-UY4I7E,Чыныгы Кыргыз элдин чыгаандарын олтуруп зоокур Адам олтургучту койбергенден киин биздин олкону саткындар Жана коркоктор башкарат деп баардык олкого билинди бул факт.,0,1621641600,22,0,1.0,,олтуру,profanity_ky,potentially_hate
UgwJ3HNZ6Bj4niA31Bh4AaABAg,GE9a-UY4I7E,Азыркы бийлик элди ойлобой калды кыргыз деген улуттук намысы жоктор келди бийлике кыргыз азаматтарын олтурушту Эми ойгонолу татыктуусун шайлайык азыркы лар алдамчы бизди карыз га батырышты дагы аттанды шайлоо го бети жоктор,0,1621641600,32,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugx8ZCK8iUAVWDvcsht4AaABAg,GE9a-UY4I7E,Эшектек атып салат деп корктук дегенин кара атыш керек болчу болбосо сени атыш керек,0,1621641600,14,0,1.0,,эшек,profanity_ky,potentially_hate
Ugzy77na5Ayi6dj0RfR4AaABAg,GE9a-UY4I7E,Орустар дед хасанды олтурсо Азизди да олтуруп салсын,0,1621641600,8,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugzmne0nA0FGVebzWDh4AaABAg,GE9a-UY4I7E,Если батукаева ест совест перед Аллахом признается кто дал добро ему он абманул вес кыргыский народ где жрал там и обосрал тремным законам таких жёстко наказывает он выше ставит интересы одного человека чем вес народ кыргыстана пуст признает правду перед аллахам я прошу чеченцев узнайте правду вы люди правильные у нас стране вот много лет много вопросов властям хотим истинное лицо видет продажных людей помогите батукаев знает главаря,0,1621641600,68,0,1.0,,продажн,political,potentially_hate
UgyhQ8xuuWVn79A_elR4AaABAg,GE9a-UY4I7E,Биздикилер Кыргыздарды олтурушуп а башкаларды бошотушат,0,1621641600,6,0,1.0,,олтуру,profanity_ky,potentially_hate
UgxHD0zq3lN9J6RqrHR4AaABAg,GE9a-UY4I7E,Рысалиев сен коркок эшексин баарына куноолуй бошоткон сенсин,0,1621641600,8,0,1.0,,эшек,profanity_ky,potentially_hate
UgwdxYZYSORXt2GWlpZ4AaABAg,GE9a-UY4I7E,Батукаев боюнча Турсунбай Акун доля 100.000 $ алып кийин Чечняга барып дагы 400.000 .$ сураганы ачыкка чыкпады беле. И Зарылбек Рысалиев. Чон суумадагы акча алып балким 200. 300. Мин $ ... сутко тойгон кучуктой болуп Батукаевдин кирпигине чан жугузбай узатпады беле. Бугунку кундо кыныр иш кырк жылда болуп дайлай камалды. А Рысалиев менен Турсунба Акундар эмнеге камалбай журушот. Жээнбековдун колтугунда жашынып канчага чейин журосунор арам чыккынчылар. Этен Жээнбеков да кетет ошондо жазанарды аласынар акмактар!!!,0,1590105600,74,0,1.0,,акмак,profanity_ky,potentially_hate
UgwDGZ9iq-7LUlEn67Z4AaABAg,GE9a-UY4I7E,Кыргызстандан чыккан баатырларды олтуруп Озбек Батукаевди эркиндике кое берген Атанбаев озбек тубу жок акмактар кыргыз качан озбектен коркуп жашачуу эле чечен дейсинер Токмокто озбектер жашайт ото коп жашашат оздорун озбек дегенден коркушат ото бай жашашат булардын масаты кыргыздан баатырларды жок кылуу,0,1590105600,41,0,1.0,,акмак|олтуру,profanity_ky,potentially_hate
Ugx9YoViLRraJZIxmHd4AaABAg,GE9a-UY4I7E,Куйуп кетем да биздин жигиттерди олтуруп кан ичкичти узатышканына атамбаев жооп берээр кунун келээр Феликс Кулов бакиевтер куноолу деп ойлойм ушунун баарына,1,1590105600,22,0,1.0,,олтуру,profanity_ky,potentially_hate
UgyAlGiBEx6v8rCPc8p4AaABAg,GE9a-UY4I7E,Дуйного уят болдук Ырысбекти олтуруп аны чыгарып,0,1590105600,7,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugx0a8orMOxza2Bl_ux4AaABAg,GE9a-UY4I7E,Абылгазиев неге алынбады иштен Окмот канча адамды олтуруп омурун алды,0,1590105600,10,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugxl-RqDnbD1feRZe8h4AaABAg,GE9a-UY4I7E,Оруган емес ооуса олот еле журот олбой еле . Батукаевди койбергендерди олтуруш керек же омур бойу отурушкерек.,0,1590105600,17,0,1.0,,олтуру,profanity_ky,potentially_hate
UgztYXjzCyzWwpScHEF4AaABAg,GE9a-UY4I7E,"Зарылбек опер эмес эле жаш баладай алданып калыптырго😂😂😂😂ушундай адамдар бизди башкарып журобу,акчаны эшеке онкоруп зорго уйуно алып кетишсе керек",0,1590105600,19,0,1.0,,эшек,profanity_ky,potentially_hate
UgzGM-7AM_C7XHWLFgV4AaABAg,GE9a-UY4I7E,Ал турмодо жатканда деле жылкы кармап кымыз ичип кой бактырып кыргыздарга беш бармак жеп курортто жургондой эле турмодо деп коюп эщектер турмонун жеткчиликтери ага ушундай удобсттво тузуп бергенин кара. Андан коро кетсин же олтуруп эле салбайт Беленер мээси жок Чимкириктер.,0,1590105600,40,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugx5fjA30GQMWL3JaHh4AaABAg,GE9a-UY4I7E,АША акмакчылыгын айкындалды,0,1590105600,3,0,1.0,,акмак,profanity_ky,potentially_hate
UgxvIZdNqePvAfwSB094AaABAg,GE9a-UY4I7E,Азиз олосо болсо эки буту менен басып кетеби саал абайлап алдасанар акмактар Аша турале камалган,0,1590105600,15,0,1.0,,акмак,profanity_ky,potentially_hate
UgwtkK_F1mV_2c5QcMJ4AaABAg,GE9a-UY4I7E,Озубуздун чыгаан жигитибиз Садыр Жапаровту камап кайдагы мыкаачыны коргоп колдоп кое бергендер онбойтго Азиз адам олтурсо майли озун олтурбой периште кыласынарбы башынарга салла кылып тагып алгыла акмактар,0,1590105600,27,0,1.0,,акмак,profanity_ky,potentially_hate
UgxDAPUun8Ivz7eTo9t4AaABAg,GE9a-UY4I7E,Ким ачмак эле эшектерда Тооба кылдым,0,1590105600,6,0,1.0,,эшек,profanity_ky,potentially_hate
UgyRrI5rXgVW7jrZDUp4AaABAg,GE9a-UY4I7E,Мээси жок айбандаар олуп эле калбайсынарбы бийликтегилер дуйно жузуно шерменде болуп озубуздун баатырларды олтуруп ой айбандаар жер басып журушот ай ай ай,0,1590105600,22,0,1.0,,олтуру,profanity_ky,potentially_hate
UgwL_d3zNdt-9QRiMNJ4AaABAg,GE9a-UY4I7E,Оо Сартбашов да камалыш керек кыргыз деген уулутту да жок кылган ушул кок мээ саттылып кетти Тайир кытайларга,0,1590105600,18,0,1.0,,сарт,ethnic,potentially_hate
UgyOJUZztE_Kq4os8kV4AaABAg,GE9a-UY4I7E,Турмодоле олтуруп жок кылыш керек эле ошо Батукаевди.жогорудан буйрук болгондаа анан булар буйрукту аткарышкан.акча алышкан же креслого отургузам жогоруга котором деп айтып турмодон чыгарткан.призидент баш,0,1590105600,25,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugxb8nEv8j1m44o_HcN4AaABAg,GE9a-UY4I7E,Равшан жеенбеков оозуна келгенди оттобочу ошондо эмне айтпайсын эми келжиреп оозуна алын жетпей президент куноолу деп олтурасын кыйын экенсин ошол маалда айтпайсынбы эмдиги жылы соке кетсе даагы бир нерсени айтасында ошондо сооронбай президент болчу ошолда куноолу деп баарынар акмаксынар киши эмессинер,0,1590105600,41,0,1.0,,акмак,profanity_ky,potentially_hate
UgwU_YeXTr90KKwZHVx4AaABAg,GE9a-UY4I7E,Баарынар акмаксынар баарынар билесинер ууру тойгончо жеп олгончо карганат болбогулачы анттын балекетин ал Турсунбай Акун баарынар котунорду тазалаш учун корунгонго шылтабагылачы,0,1590105600,21,0,1.0,,акмак,profanity_ky,potentially_hate
UgyxKUkSbZt3nsE1T0l4AaABAg,GE9a-UY4I7E,Турсунбек акуунду дагы камаш керек ошол кишинин дагы салымы бар чыгышына акмактын,0,1590105600,12,0,1.0,,акмак,profanity_ky,potentially_hate
UgyZBZufVsr5lqHs5Nd4AaABAg,GE9a-UY4I7E,Турсунбек ахун акмак турбайбы,0,1590105600,4,0,1.0,,акмак,profanity_ky,potentially_hate
Ugxj-2FCpRi6vF1BIOV4AaABAg,GE9a-UY4I7E,Э хуйлар бир чеченге алыңар келбей койдубу биздин арыстанды жайлатып койуп эми ушул шайтанга кызмат кылып жатасыңар Аллах бар ээ айбандар Аллахтын алдында биз никто,1,1590105600,25,1,1.0,,хуй,profanity_ru,potentially_hate
UgyteGnwri47l3gAJAd4AaABAg,GE9a-UY4I7E,"Органдын адамдары силерге уят эле да уялбайсынарбы мыйзам мыйзам деп олтуруп мыйзамды депселеп бузуп жаткандар озунорсунор,Кыргызстан озунордун кызыкчылыгынар учун колдонгудай менчигинер эмес.",0,1590105600,22,0,1.0,,олтуру,profanity_ky,potentially_hate
Ugy1_7Zgsxv5b82AgaB4AaABAg,GE9a-UY4I7E,Батухаевди бошотконго жардамдашкан атка минер акмактар - өлүп эле калбапсыңар .Кыргызды шерменде кылдыңар го .,16,1590105600,15,1,1.0,,акмак,profanity_ky,potentially_hate
UgxYT0Vvg5dXxTD4fet4AaABAg,GE9a-UY4I7E,Ее ешшек эмнеге башкалардын Ден соолугуна карабайсынар Арам акмактар силердин балдарынарды олтурсун ошол чечен кыздарынды зордосун эшектер,0,1590105600,17,0,1.0,,акмак|эшек,profanity_ky,potentially_hate
